"","log2foldChange","pValues","FDR","celltype","gene"
"GNMT6",0.04779497957194,0.000168025997454292,0.0087779098670087,"End","GNMT6"
"ZNF3181",0.023732508563989,0.00294721078138643,0.0464569005828947,"End","ZNF3181"
"C6orf2233",-0.0826745888517078,0.00169329473690588,0.0343062016905078,"End","C6orf2233"
"CYP39A1",0.0467753425463835,0.00118368722028262,0.0279231405684317,"End","CYP39A1"
"GSTA44",-0.0547384493304117,0.000262888907837053,0.0117140204521511,"End","GSTA44"
"LRRC1",0.0287975657541466,0.000376963327762833,0.0148982463015833,"End","LRRC1"
"MLIP6",-0.0598467830463563,0.000372690778299184,0.0147722057038063,"End","MLIP6"
"RIMS12",-0.0713111566018769,0.00275923778788366,0.0450026402365954,"End","RIMS12"
"BCKDHB6",-0.0770000262066874,2.02918832739621e-06,0.000722066674911493,"End","BCKDHB6"
"ME14",-0.0372381007271323,0.00256195694478453,0.0438297151093314,"End","ME14"
"PRSS356",-0.155663063285972,4.40792199453966e-07,0.000367551080903946,"End","PRSS356"
"CYB5R42",0.0270492018260442,5.89917041266012e-05,0.0045456996524036,"End","CYB5R42"
"NT5E3",-0.0323357339242587,0.00203127966672283,0.0382007159593877,"End","NT5E3"
"SYNCRIP",0.0200505313360146,0.00230463747959752,0.0409163177530107,"End","SYNCRIP"
"HTR1E1",0.0458629981284933,0.000408177694529124,0.015416905442949,"End","HTR1E1"
"ORC34",-0.0426349070138179,0.00101076087620158,0.0254745370554687,"End","ORC34"
"GABRR2",0.0597397884752064,0.00282494422712608,0.0456375764654787,"End","GABRR2"
"SESN1",0.0320868886220822,0.000909020222444311,0.0237157808288518,"End","SESN1"
"CDK192",0.0247882601928371,0.00206703134240912,0.0383977824982948,"End","CDK192"
"TRDN",0.0423103776620887,0.0021982222280152,0.0397516711922907,"End","TRDN"
"ENPP14",0.0536336914409734,0.000468419046625273,0.016632535678999,"End","ENPP14"
"MOXD15",-0.0683734919903618,0.000232578221661831,0.0109730244026265,"End","MOXD15"
"SGK1",0.0335561726971161,0.000450507504112514,0.0164543946762266,"End","SGK1"
"MAP7",0.0256944471176856,0.000192359499961384,0.0095331413992201,"End","MAP7"
"HECA",0.0489536147497684,0.00118202908687839,0.0279231405684317,"End","HECA"
"AIG15",-0.0390628443324021,0.00102810188511159,0.0257686933887803,"End","AIG15"
"PHACTR2",0.0200299311583025,0.0014999907077652,0.0320068439755532,"End","PHACTR2"
"GRM1",0.0245716222726824,0.00261647251530402,0.0443175189393419,"End","GRM1"
"SASH15",0.0636931089526822,8.6530955687212e-06,0.00152921271200411,"End","SASH15"
"ZBTB2",0.0250512288400406,0.00313663694906589,0.0479462385655979,"End","ZBTB2"
"CNKSR32",0.0285906223817829,0.00146224392046701,0.0314474698037346,"End","CNKSR32"
"SYTL35",0.0485543008536724,0.000325578159992865,0.0135138960767141,"End","SYTL35"
"RPS6KA21",0.00985297048855038,0.000105656868046428,0.00657822555165771,"End","RPS6KA21"
"GPER1",0.0462969873986605,0.00178312285481192,0.0354932556574606,"End","GPER1"
"CHST122",0.0361322352839455,0.00154604650679227,0.032581675610684,"End","CHST122"
"CARD115",0.0809223228782763,0.00024451515424267,0.0113787171607468,"End","CARD115"
"C7orf265",0.0343208785009486,6.77483703668905e-05,0.00496639263415351,"End","C7orf265"
"ZNF8536",0.076369186870215,5.90416926271964e-05,0.0045456996524036,"End","ZNF8536"
"ZNF3162",0.026390605992999,0.001381688330921,0.0306754999368777,"End","ZNF3162"
"AQP15",0.0880867402839733,8.54624126801241e-05,0.00581669629618662,"End","AQP15"
"PDE1C1",0.0459625423853911,0.000890356650117671,0.0235271568301443,"End","PDE1C1"
"LSM56",-0.0285384477695132,0.000235879007776798,0.0110522689726345,"End","LSM56"
"ANLN",0.0742552115869017,0.000423875560720705,0.015834365124457,"End","ANLN"
"SUGCT5",-0.0366947265943076,0.00104128788661168,0.0259560517988122,"End","SUGCT5"
"C7orf25",0.0413365217075146,0.00317541830046367,0.0483223532665425,"End","C7orf25"
"GCK2",0.0478596133577667,0.00329439907630458,0.0494704090367984,"End","GCK2"
"TMED44",-0.0406555151914487,0.00257040595476434,0.0439191543774583,"End","TMED44"
"COBL5",0.0564553095790572,4.71084333688207e-05,0.00389286963020528,"End","COBL5"
"FZD92",0.081638038461723,0.00189131789985889,0.0366803692656789,"End","FZD92"
"BAZ1B6",0.0236983541724864,9.64471371066273e-06,0.00161563795838935,"End","BAZ1B6"
"CLIP25",0.130191358044931,5.95353248754453e-06,0.00133076090930606,"End","CLIP25"
"SRI4",-0.0386340741561977,0.00106286156919911,0.0262434187958265,"End","SRI4"
"FZD1",0.0291098376536389,0.00257718349995871,0.0439798460850276,"End","FZD1"
"PPP1R9A2",0.0381958341322752,8.88594882146657e-05,0.00591023961857057,"End","PPP1R9A2"
"NPTX25",-0.0515474120998275,0.000789044914555042,0.0219303822842801,"End","NPTX25"
"ZKSCAN51",0.0157536175077313,0.00303072849587683,0.0471271734277496,"End","ZKSCAN51"
"ZSCAN211",0.0245160624140039,0.000790756149035279,0.0219303822842801,"End","ZSCAN211"
"MCM72",0.0765302588197443,0.000550985708605328,0.0178713200449889,"End","MCM72"
"MEPCE3",0.0350742623227429,0.00166126318415216,0.0340621406254357,"End","MEPCE3"
"AGFG25",0.0803031437838282,0.000261869019725467,0.0117140204521511,"End","AGFG25"
"PCOLCE6",0.0385279506425737,2.7536101102368e-05,0.00297979951214911,"End","PCOLCE6"
"SRRT",0.0162765110931131,0.00286766809000599,0.0459467149321172,"End","SRRT"
"VGF6",-0.13234203825976,0.000109357690696655,0.00668396968584162,"End","VGF6"
"NAT166",-0.106249407500611,5.8692613789596e-05,0.0045456996524036,"End","NAT166"
"CLDN153",0.066547930373213,0.000607819284267585,0.0190443959367675,"End","CLDN153"
"ORAI26",0.0934371257682205,8.87288915517153e-06,0.00152921271200411,"End","ORAI26"
"RASA4B",0.0672547342941008,0.00290908553826286,0.0461762297022284,"End","RASA4B"
"CDHR3",0.0242964221394328,0.00159449305424095,0.0331592407586882,"End","CDHR3"
"HBP11",0.0248430521728666,0.000762128432912925,0.0217397932693886,"End","HBP11"
"IMMP2L6",-0.0333909540562485,0.000277349090593183,0.012186586791769,"End","IMMP2L6"
"LRRN35",0.0482380105397704,5.05750883834223e-05,0.0041541646392046,"End","LRRN35"
"NDUFA54",-0.0410597441817115,0.000182979191448894,0.00920635156976264,"End","NDUFA54"
"HIPK2",0.0454601648369586,0.00272512505316225,0.044880328413589,"End","HIPK2"
"DENND2A4",0.0503526953786215,1.79644529785222e-05,0.00237810986759369,"End","DENND2A4"
"CLEC5A5",0.131579315260469,1.13810359767926e-06,0.000500582017882475,"End","CLEC5A5"
"ZNF786",0.0378695489613317,0.00274303079386435,0.0449533952816591,"End","ZNF786"
"ZNF398",0.0168073142783607,0.00232771475985985,0.0412722896627946,"End","ZNF398"
"ZNF2821",0.0404424169104711,0.00171535293467686,0.0345477655307518,"End","ZNF2821"
"ZNF4675",0.0900974423592285,0.000551802401095734,0.0178713200449889,"End","ZNF4675"
"SLC4A21",0.036116784989833,0.000128512158183277,0.00733164550974468,"End","SLC4A21"
"NCAPG2",0.0209997548438792,0.00221145760957322,0.0398325290707145,"End","NCAPG2"
"PRKX",0.0232064127143152,0.0012845132310278,0.0293864729950738,"End","PRKX"
"GPR1434",-0.0439950885896851,0.00239822219606246,0.0417621451383291,"End","GPR1434"
"WWC33",0.0286568979896868,0.000166289671354645,0.00875428443598679,"End","WWC33"
"MID15",-0.0239015709991834,0.00149278128525633,0.0319029354615518,"End","MID15"
"MSL34",0.0183225121385862,0.000420057475296463,0.0157585982259587,"End","MSL34"
"TMSB4X5",-0.0238977674840584,0.000805731790813028,0.0220605481279832,"End","TMSB4X5"
"RAI22",0.0235642627948796,0.00101939725225334,0.0256447998791038,"End","RAI22"
"PPEF15",-0.105542064390725,3.94861189782051e-05,0.00356551809448892,"End","PPEF15"
"CNKSR2",0.0237965260970441,0.00309427606407608,0.04751177267306,"End","CNKSR2"
"SMS5",-0.0443156902788253,8.14393420983584e-05,0.00560820923995514,"End","SMS5"
"ZFX",0.0192313987584765,0.00156955954680739,0.0329245298780289,"End","ZFX"
"POLA1",0.0194106373826006,0.000950144073545082,0.0243519068473443,"End","POLA1"
"TSPAN73",-0.087581166348472,0.00021791099682642,0.0104989980273083,"End","TSPAN73"
"MID1IP13",0.0765842680025024,0.00177949553806784,0.035472838686484,"End","MID1IP13"
"JADE32",0.0437130491924078,0.000961717309106391,0.0245562088195986,"End","JADE32"
"SMC1A",0.015026177096086,0.000258429080461391,0.0117065797743889,"End","SMC1A"
"FOXO43",0.0882625770185221,0.000115704328104014,0.00688920748339838,"End","FOXO43"
"ATRX",0.0204552929882276,0.000614560631622859,0.0190443959367675,"End","ATRX"
"HMGN5",0.0332492063232488,0.0030663259770553,0.0473263253614381,"End","HMGN5"
"TRMT2B5",0.0306074613739451,6.96530400626276e-05,0.00505169787901025,"End","TRMT2B5"
"TBC1D8B",0.023687033815099,0.00306235195694424,0.0473263253614381,"End","TBC1D8B"
"MORC4",0.0300051857839607,0.00302286931184865,0.0471271734277496,"End","MORC4"
"STAG2",0.0201238089539606,0.00182223935939284,0.0360612970469105,"End","STAG2"
"APLN2",0.103065819326836,0.000321606174656883,0.0134512275811245,"End","APLN2"
"CCDC160",0.0597541100632539,0.00305838263440522,0.0473263253614381,"End","CCDC160"
"HPRT11",-0.049639809144459,0.00153335836027214,0.0324756443314734,"End","HPRT11"
"ABCD11",0.0324216742536088,0.000649323363083734,0.0198509507974141,"End","ABCD11"
"UBL4A3",0.0410978622782165,0.00134763230167211,0.0302219842652948,"End","UBL4A3"
"CLN82",0.0259480695424417,0.00131801211924861,0.0298235343750206,"End","CLN82"
"ERI14",-0.0289517122636314,0.002530081819652,0.0436127251718774,"End","ERI14"
"MSR12",0.0586627375416882,0.000314280669980545,0.0133077725463341,"End","MSR12"
"ADRA1A",0.0310649455801053,0.000822153451601524,0.0224650547346428,"End","ADRA1A"
"EPHX26",-0.0385775791537877,0.000660828069989247,0.0200676853770677,"End","EPHX26"
"HMBOX16",0.0532785997747611,8.97227847160459e-06,0.00152921271200411,"End","HMBOX16"
"GPAT42",0.0132547210139249,0.00105686927235269,0.0262007500518708,"End","GPAT42"
"POMK",0.0117924623486871,0.000400231052853289,0.0152861355900689,"End","POMK"
"SNAI22",0.0534088938789041,0.00132628148901603,0.029940145865453,"End","SNAI22"
"RGS206",-0.0907995333061119,3.49700073790492e-05,0.00333437797631703,"End","RGS206"
"CHCHD76",-0.0499119400771915,0.000150676263906536,0.00831769578285676,"End","CHCHD76"
"CHD71",0.0229687547515427,0.00283233245899077,0.045648762503947,"End","CHD71"
"CYP7B16",-0.0808851628386174,0.000483730058546754,0.0166930791663047,"End","CYP7B16"
"CRH5",-0.0875046443596021,0.000278856991494824,0.012186586791769,"End","CRH5"
"ZNF7046",0.0653636725152396,1.45941768549299e-05,0.00211693192996775,"End","ZNF7046"
"WWP1",0.00817553704863982,0.00099228057533242,0.0251015689140214,"End","WWP1"
"DECR16",-0.0380838545534909,0.000234590179618417,0.0110297831003349,"End","DECR16"
"C8orf88",0.0439717088737566,0.00157927307025574,0.0329934307372615,"End","C8orf88"
"GEM2",0.106324924866961,0.000864575758259122,0.0230243954372327,"End","GEM2"
"ANGPT15",0.090160663099474,8.06952540341802e-06,0.00152921271200411,"End","ANGPT15"
"ZHX12",0.0514030221116712,0.000804570540433765,0.0220605481279832,"End","ZHX12"
"FBXO326",0.0425358923414336,2.07517983399604e-05,0.00254445208916735,"End","FBXO326"
"KCNK93",0.0445948023970519,0.00117871925676499,0.0279231405684317,"End","KCNK93"
"TSNARE11",0.0419257748647786,0.00113486676430831,0.0274061983929751,"End","TSNARE11"
"ZFP411",0.0494602001598752,0.00267906877044,0.0447660572119478,"End","ZFP411"
"PLEC1",0.0268449037126803,0.00275382576308545,0.0450026402365954,"End","PLEC1"
"MAF11",0.0239586423003271,0.00300916045875211,0.0471271734277496,"End","MAF11"
"GPT",0.0386649684636802,0.00144419891880092,0.0312590859504972,"End","GPT"
"C8orf821",0.0441707023470901,0.00280838500706976,0.0455319019873914,"End","C8orf821"
"FOXD44",0.0666786551711711,0.000393024199227445,0.0152674785084507,"End","FOXD44"
"KIAA20261",0.0301219733318456,0.000529749293960533,0.0176066762427547,"End","KIAA20261"
"IL336",-0.123597103376272,0.0001619575788103,0.00869406136645054,"End","IL336"
"NFIB3",0.043514199703397,0.000336996906340464,0.0138303664583132,"End","NFIB3"
"ACO16",-0.0342423936853056,0.000248361763290355,0.0114405832515675,"End","ACO16"
"UBE2R21",0.0174293417851903,0.00234477238722776,0.0414131755179411,"End","UBE2R21"
"UBAP23",-0.0284533775345501,0.00304057868360591,0.0471652905016684,"End","UBAP23"
"RGP1",0.0214716058659681,0.00176865424657925,0.0353601182582229,"End","RGP1"
"GNE",0.0161366543900829,0.0022247659879204,0.0399406685396146,"End","GNE"
"ALDH1A16",-0.157931185915534,0.00043031113080939,0.0159437289907229,"End","ALDH1A16"
"TRPM62",-0.0599747279543559,0.00307229582594363,0.0473341848437756,"End","TRPM62"
"TLE43",0.0277176331437161,0.000753347429659,0.0215952470038133,"End","TLE43"
"PHF22",0.0169985501376901,0.000768776447798312,0.0217926546065072,"End","PHF22"
"FANCC6",0.0670978858438493,1.74389879112742e-05,0.00233118235461004,"End","FANCC6"
"FKTN6",-0.0362840137351483,0.000778286667607498,0.0219303822842801,"End","FKTN6"
"HSDL23",-0.0350992571247613,0.00169214103863637,0.0343062016905078,"End","HSDL23"
"ZNF618",0.0344759858856518,0.00210335942529133,0.0385471773880973,"End","ZNF618"
"ASTN2",0.0220827904251917,0.00175548624763484,0.0351483920506623,"End","ASTN2"
"DAB2IP4",0.0304615189578037,0.0001619575788103,0.00869406136645054,"End","DAB2IP4"
"CRB23",0.0483319970366844,0.000219803654140497,0.0105528972683298,"End","CRB23"
"MVB12B",0.0346890491493088,0.000399928318632825,0.0152861355900689,"End","MVB12B"
"ZBTB343",0.0346502065757965,9.10941092010687e-05,0.00600032936693996,"End","ZBTB343"
"PHYHD1",0.0802330090730186,0.00139418015625221,0.0308025503530143,"End","PHYHD1"
"PLPP72",0.0295170950457941,0.000396612331911877,0.0152861355900689,"End","PLPP72"
"RAPGEF1",0.0308202368532715,0.00118202908687839,0.0279231405684317,"End","RAPGEF1"
"CACFD1",0.0314908750036724,0.00144619373424841,0.0312590859504972,"End","CACFD1"
"BRD31",0.0342816028692488,0.000603363354142593,0.018955897082337,"End","BRD31"
"CD1515",0.0386698058816215,3.39201573112408e-05,0.00328015138254445,"End","CD1515"
"CHID16",-0.036712519194503,0.000184585411507101,0.00925302237462984,"End","CHID16"
"LSP16",0.117626330894461,6.75776842213714e-05,0.00496639263415351,"End","LSP16"
"CHRNA10",0.0574925983644279,0.00253676207132331,0.0436726652051683,"End","CHRNA10"
"CCKBR2",-0.0417275440847577,0.00156311445776345,0.032839854594152,"End","CCKBR2"
"ILK4",0.0130192347243812,0.000109089342171531,0.00668396968584162,"End","ILK4"
"TPP13",-0.0386507780194369,0.00297030422436437,0.0466590991926362,"End","TPP13"
"ZNF2155",-0.0507705941502387,0.00182966091156373,0.0361556906219875,"End","ZNF2155"
"DENND5A",0.0145361506917645,0.000613657782803077,0.0190443959367675,"End","DENND5A"
"ZNF143",0.0210452113227397,0.00206287688826703,0.0383977824982948,"End","ZNF143"
"SWAP70",0.0294973213045644,0.00108714643469399,0.0266605065414615,"End","SWAP70"
"DKK31",0.0343772355302754,0.00147134413200842,0.0315933499841493,"End","DKK31"
"SLC1A22",-0.0615628124869696,0.00285460314177725,0.0457911927507445,"End","SLC1A22"
"PAMR13",-0.0606203103170235,0.00204084888211644,0.0382764436143847,"End","PAMR13"
"TRIM446",0.0473617362456764,1.08759543907365e-07,0.000134812398288811,"End","TRIM446"
"LRRC4C",0.01755676213656,0.00238870957077427,0.0417621451383291,"End","LRRC4C"
"HSD17B126",-0.0434474500493254,9.52507895664822e-05,0.00608255622470834,"End","HSD17B126"
"HARBI15",0.0525786585221304,3.88759163948669e-05,0.00353382080029341,"End","HARBI15"
"PACSIN3",0.0330505467889992,0.00106436454668809,0.0262434187958265,"End","PACSIN3"
"LRRC554",0.0553201205187324,0.000245855065340205,0.0114021558364411,"End","LRRC554"
